PLAYER,TEAM,MATCH UP,DATE,W/L,MIN,PTS,FG%,3P%,FTM,FTA,FT%,PF,+/-,FGM,FGA,3PM,3PA,OREB,DREB,REB,AST,TOV,STL,BLK,TOV
Abdel Nader,BOS,BOS @ LAC,01/24/2018,,W,7,3,50.0,0,0,-,1,4,1,2,1,2,0.0,0.0,1,1,0.0,0.0,0.0
Abdel Nader,BOS,BOS @ TOR,04/04/2018,,L,5,0,0.0,0,0,-,0,-10,0.0,1,0.0,1,0.0,0.0,2,2,1,0.0,0.0
Abdel Nader,BOS,BOS @ MEM,12/16/2017,,W,0,0,-,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdel Nader,BOS,BOS vs. NYK,10/24/2017,,W,4,0,-,0,0,-,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdel Nader,BOS,BOS vs. CHI,12/23/2017,,W,15,2,33.3,0,0,-,1,7,1,3,0.0,2,0.0,0.0,2,2,0.0,1,0.0
Abdel Nader,BOS,BOS @ MIL,04/03/2018,,L,11,5,66.7,0,0,-,0,-5,2,3,1,1,0.0,0.0,2,2,0.0,0.0,1
Abdel Nader,BOS,BOS vs. CHA,02/28/2018,,W,11,5,50.0,0,0,-,1,5,2,4,1,2,0.0,0.0,2,2,1,0.0,0.0
Abdel Nader,BOS,BOS vs. NYK,01/31/2018,,W,28,10,75.0,2,3,66.7,3,23,3,4,2,2,0.0,0.0,0.0,0.0,2,0.0,0.0
Abdel Nader,BOS,BOS vs. PHI,01/18/2018,,L,3,0,-,0,0,-,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Abdel Nader,BOS,BOS vs. MEM,02/26/2018,,W,2,2,-,2,2,100,0,-3,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0
Abdel Nader,BOS,BOS vs. POR,02/04/2018,,W,20,7,25.0,1,2,50.0,2,-4,2,8,2,6,0.0,0.0,5,5,0.0,0.0,0.0
Abdel Nader,BOS,BOS vs. CHA,11/10/2017,,W,8,0,-,0,0,-,1,-7,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0,0.0,0.0
Abdel Nader,BOS,BOS @ CHI,12/11/2017,,L,16,5,33.3,0,1,0.0,2,-21,2,6,1,5,0.0,0.0,2,2,0.0,0.0,0.0
Abdel Nader,BOS,BOS @ CHI,03/05/2018,,W,12,3,0.0,3,4,75.0,0,-17,0.0,3,0.0,2,0.0,0.0,0.0,0.0,1,0.0,0.0
Abdel Nader,BOS,BOS @ IND,11/25/2017,,W,13,0,0.0,0,0,-,0,-12,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Abdel Nader,BOS,BOS @ POR,03/23/2018,,W,7,2,33.3,0,0,-,0,-2,1,3,0.0,0.0,0.0,0.0,1,1,0.0,1,0.0
Abdel Nader,BOS,BOS vs. TOR,03/31/2018,,W,7,2,0.0,2,2,100,2,4,0.0,2,0.0,1,0.0,0.0,1,1,0.0,0.0,0.0
Abdel Nader,BOS,BOS @ PHI,01/11/2018,,W,2,0,-,0,0,-,0,-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdel Nader,BOS,BOS vs. CLE,02/11/2018,,L,11,5,50.0,0,1,0.0,0,3,2,4,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0
Abdel Nader,BOS,BOS vs. IND,03/11/2018,,L,8,2,-,2,2,100,0,-4,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0.0,0.0
Abdel Nader,BOS,BOS vs. SAC,11/01/2017,,W,13,7,50.0,0,0,-,0,-4,3,6,1,2,0.0,1,1,2,3,2,1
Abdel Nader,BOS,BOS vs. MIL,10/18/2017,,L,11,4,50.0,0,0,-,1,-4,2,4,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdel Nader,BOS,BOS vs. SAS,10/30/2017,,W,5,2,33.3,0,0,-,1,0,1,3,0.0,1,0.0,1,0.0,1,1,0.0,0.0
Abdel Nader,BOS,BOS vs. ORL,11/24/2017,,W,3,3,100,0,0,-,0,-1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1
Abdel Nader,BOS,BOS vs. OKC,03/20/2018,,W,18,3,14.3,0,0,-,4,7,1,7,1,4,0.0,1,3,4,2,1,0.0
Abdel Nader,BOS,BOS vs. ATL,02/02/2018,,W,27,5,25.0,1,2,50.0,2,-12,2,8,0.0,3,0.0,1,5,6,2,0.0,0.0
Abdel Nader,BOS,BOS @ WAS,04/10/2018,,L,3,2,100,0,0,-,0,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adreian Payne,ORL,ORL vs. NOP,12/22/2017,,L,14,4,33.3,2,2,100,4,-2,1,3,0.0,1,0.0,0.0,2,2,0.0,0.0,0.0
Adreian Payne,ORL,ORL @ MIA,12/26/2017,,L,2,0,-,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
Adreian Payne,ORL,ORL @ CHI,12/20/2017,,L,6,10,100,3,4,75.0,0,10,3,3,1,1,0.0,0.0,2,2,1,1,0.0
Adreian Payne,ORL,ORL @ WAS,12/23/2017,,L,20,7,75.0,0,0,-,2,-21,3,4,1,1,0.0,2,3,5,1,0.0,0.0
Adreian Payne,ORL,ORL vs. LAC,12/13/2017,,L,1,0,-,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al Horford,BOS,BOS @ MIN,03/08/2018,,W,34,20,57.1,3,3,100,1,13,8,14,1,4,0.0,1,7,8,1,0.0,1
Al Horford,BOS,BOS @ DAL,11/20/2017,,W,39,3,20.0,0,0,-,0,15,1,5,1,1,0.0,1,7,8,3,1,2
Al Horford,BOS,BOS vs. CHI,12/23/2017,,W,28,10,50.0,0,0,-,0,19,5,10,0.0,1,0.0,0.0,4,4,1,0.0,3
Al Horford,BOS,BOS vs. PHI,11/30/2017,,W,34,21,75.0,1,2,50.0,2,10,9,12,2,3,0.0,0.0,8,8,2,0.0,2
Al Horford,BOS,BOS @ MEM,12/16/2017,,W,32,15,58.3,0,1,0.0,1,-3,7,12,1,2,0.0,1,6,7,3,0.0,1
Al Horford,BOS,BOS @ WAS,02/08/2018,,W,35,12,62.5,1,2,50.0,4,0,5,8,1,4,0.0,2,5,7,3,1,2
Al Horford,BOS,BOS @ POR,03/23/2018,,W,32,11,57.1,1,2,50.0,1,-6,4,7,2,2,0.0,1,2,3,3,0.0,2
Al Horford,BOS,BOS @ IND,12/18/2017,,W,36,14,46.2,0,0,-,1,13,6,13,2,4,0.0,2,8,10,1,1,1
Al Horford,BOS,BOS vs. NOP,01/16/2018,,L,38,14,55.6,0,0,-,3,-2,5,9,4,5,0.0,2,7,9,2,1,1
Al Horford,BOS,BOS vs. UTA,12/15/2017,,L,34,21,64.3,0,0,-,1,-2,9,14,3,5,0.0,1,5,6,0.0,2,0.0
Al Horford,BOS,BOS vs. SAS,10/30/2017,,W,30,14,63.6,0,0,-,2,19,7,11,0.0,0.0,0.0,3,10,13,1,2,0.0
